"territory","country","state_province","city","type","line","vendor","product","year","quarter","month","credit_limit","customer","quantity","sales"
"APAC","Australia","Victoria","Melbourne","Shipped","Motorcycles","Studio M Art Models","1957 Vespa GS150","2004","QTR4","Nov","117300","Australian Collectors, Co.","26","1455"
"APAC","Australia","Victoria","Melbourne","Shipped","Motorcycles","Welly Diecast Productions","1936 Harley Davidson El Knucklehead","2003","QTR2","Apr","117300","Australian Collectors, Co.","46","2675"
"APAC","Australia","Victoria","Melbourne","Shipped","Motorcycles","Welly Diecast Productions","1936 Harley Davidson El Knucklehead","2004","QTR1","Feb","117300","Australian Collectors, Co.","28","1696"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Classic Metal Creations","1928 British Royal Navy Airplane","2003","QTR2","Apr","117300","Australian Collectors, Co.","39","4652"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Classic Metal Creations","1928 British Royal Navy Airplane","2004","QTR1","Feb","117300","Australian Collectors, Co.","34","3609"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Gearbox Collectibles","P-51-D Mustang","2003","QTR2","Apr","117300","Australian Collectors, Co.","29","2082"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Gearbox Collectibles","P-51-D Mustang","2004","QTR1","Feb","117300","Australian Collectors, Co.","47","4725"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Highway 66 Mini Classics","ATA: B757-300","2003","QTR2","Apr","117300","Australian Collectors, Co.","24","3417"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Highway 66 Mini Classics","ATA: B757-300","2004","QTR1","Feb","117300","Australian Collectors, Co.","29","3200"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Min Lin Diecast","American Airlines: B767-300","2003","QTR2","Apr","117300","Australian Collectors, Co.","47","3864"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Min Lin Diecast","American Airlines: B767-300","2004","QTR1","Feb","117300","Australian Collectors, Co.","25","2535"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Motor City Art Classics","America West Airlines B757-200","2003","QTR2","Apr","117300","Australian Collectors, Co.","24","2585"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Motor City Art Classics","F/A 18 Hornet 1/72","2003","QTR2","Apr","117300","Australian Collectors, Co.","43","3268"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Motor City Art Classics","F/A 18 Hornet 1/72","2004","QTR1","Feb","117300","Australian Collectors, Co.","26","1747"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Unimax Art Galleries","1900s Vintage Tri-Plane","2003","QTR2","Apr","117300","Australian Collectors, Co.","29","2479"
"APAC","Australia","Victoria","Melbourne","Shipped","Planes","Unimax Art Galleries","1900s Vintage Tri-Plane","2004","QTR1","Feb","117300","Australian Collectors, Co.","23","1716"
"APAC","Australia","Victoria","Melbourne","Shipped","Trucks and Buses","Carousel DieCast Legends","1926 Ford Fire Engine","2004","QTR4","Nov","117300","Australian Collectors, Co.","50","6835"
"APAC","Australia","Victoria","Melbourne","Shipped","Trucks and Buses","Motor City Art Classics","1940s Ford truck","2004","QTR4","Nov","117300","Australian Collectors, Co.","45","5885"
"APAC","Australia","Victoria","Melbourne","Shipped","Trucks and Buses","Studio M Art Models","1940 Ford Pickup Truck","2004","QTR4","Nov","117300","Australian Collectors, Co.","42","2083"
"APAC","Australia","Victoria","Melbourne","Shipped","Trucks and Buses","Welly Diecast Productions","1958 Setra Bus","2004","QTR4","Nov","117300","Australian Collectors, Co.","29","3586"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Carousel DieCast Legends","1913 Ford Model T Speedster","2004","QTR4","Nov","117300","Australian Collectors, Co.","48","4814"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Exoto Designs","1917 Maxwell Touring Car","2004","QTR4","Nov","117300","Australian Collectors, Co.","26","2657"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Gearbox Collectibles","1928 Mercedes-Benz SSK","2003","QTR2","May","117300","Australian Collectors, Co.","34","6483"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Gearbox Collectibles","1928 Mercedes-Benz SSK","2004","QTR4","Nov","117300","Australian Collectors, Co.","21","4815"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Highway 66 Mini Classics","1928 Ford Phaeton Deluxe","2003","QTR2","Apr","117300","Australian Collectors, Co.","29","2095"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Highway 66 Mini Classics","1928 Ford Phaeton Deluxe","2004","QTR1","Feb","117300","Australian Collectors, Co.","20","1321"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Min Lin Diecast","1934 Ford V8 Coupe","2004","QTR4","Nov","117300","Australian Collectors, Co.","34","2209"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Motor City Art Classics","1937 Lincoln Berline","2003","QTR2","May","117300","Australian Collectors, Co.","32","3255"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Red Start Diecast","18th Century Vintage Horse Carriage","2004","QTR4","Nov","117300","Australian Collectors, Co.","45","4948"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Studio M Art Models","1930 Buick Marquette Phaeton","2003","QTR2","Apr","117300","Australian Collectors, Co.","49","2480"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Studio M Art Models","1930 Buick Marquette Phaeton","2004","QTR1","Feb","117300","Australian Collectors, Co.","41","1897"
"APAC","Australia","Victoria","Melbourne","Shipped","Vintage Cars","Studio M Art Models","1936 Mercedes-Benz 500K Special Roadster","2004","QTR4","Nov","117300","Australian Collectors, Co.","21","1238"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Classic Cars","Exoto Designs","1992 Porsche Cayenne Turbo Silver","2004","QTR2","Jun","77700","GiftsForHim.com","23","2367"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Classic Cars","Min Lin Diecast","1970 Triumph Spitfire","2004","QTR2","Jun","77700","GiftsForHim.com","23","3568"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2004","QTR2","Jun","77700","GiftsForHim.com","44","7537"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2004","QTR2","Jun","77700","GiftsForHim.com","46","10515"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Classic Cars","Welly Diecast Productions","1969 Corvair Monza","2004","QTR2","Jun","77700","GiftsForHim.com","30","5122"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Motorcycles","Exoto Designs","1997 BMW F650 ST","2003","QTR4","Nov","110000","Kelly's Gift Shop","45","5394"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Planes","Classic Metal Creations","1928 British Royal Navy Airplane","2003","QTR4","Nov","110000","Kelly's Gift Shop","47","5863"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Planes","Gearbox Collectibles","P-51-D Mustang","2003","QTR4","Nov","110000","Kelly's Gift Shop","24","1886"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Planes","Highway 66 Mini Classics","ATA: B757-300","2003","QTR4","Nov","110000","Kelly's Gift Shop","25","2640"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Planes","Min Lin Diecast","American Airlines: B767-300","2003","QTR4","Nov","110000","Kelly's Gift Shop","23","2479"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Planes","Motor City Art Classics","F/A 18 Hornet 1/72","2003","QTR4","Nov","110000","Kelly's Gift Shop","39","2683"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Planes","Unimax Art Galleries","1900s Vintage Tri-Plane","2003","QTR4","Nov","110000","Kelly's Gift Shop","27","2289"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Ships","Studio M Art Models","The Mayflower","2004","QTR2","Jun","77700","GiftsForHim.com","33","2829"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Trains","Carousel DieCast Legends","Collectable Wooden Train","2004","QTR2","Jun","77700","GiftsForHim.com","29","2573"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Trains","Classic Metal Creations","1962 City of Detroit Streetcar","2004","QTR2","Jun","77700","GiftsForHim.com","21","1169"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Trains","Gearbox Collectibles","1950's Chicago Surface Lines Streetcar","2004","QTR2","Jun","77700","GiftsForHim.com","27","1544"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Vintage Cars","Highway 66 Mini Classics","1928 Ford Phaeton Deluxe","2003","QTR4","Nov","110000","Kelly's Gift Shop","24","1734"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Vintage Cars","Studio M Art Models","1930 Buick Marquette Phaeton","2003","QTR4","Nov","110000","Kelly's Gift Shop","34","1454"
"APAC","New Zealand","Not Available","Auckland","Cancelled","Vintage Cars","Unimax Art Galleries","1903 Ford Model A","2004","QTR2","Jun","77700","GiftsForHim.com","32","4196"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","31","2892"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","64","13199"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Carousel DieCast Legends","1966 Shelby Cobra 427 S/C","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","32","1932"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Carousel DieCast Legends","1982 Camaro Z28","2005","QTR1","Mar","88000","Down Under Souveniers, Inc","21","2147"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2003","QTR3","Jul","110000","Kelly's Gift Shop","28","2926"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","31","3127"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2003","QTR4","Dec","77700","GiftsForHim.com","43","5887"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","48","6928"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2003","QTR4","Dec","77700","GiftsForHim.com","50","4366"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","48","4501"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2003","QTR3","Jul","110000","Kelly's Gift Shop","30","4157"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","33","3178"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2003","QTR3","Jul","110000","Kelly's Gift Shop","49","4447"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","42","4063"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","21","2319"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","28","3745"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2005","QTR1","Mar","88000","Down Under Souveniers, Inc","20","1396"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2003","QTR3","Jul","110000","Kelly's Gift Shop","21","2496"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","49","4932"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","36","2961"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","90","6585"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2003","QTR3","Jul","110000","Kelly's Gift Shop","23","1541"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","30","1732"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","23","1170"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","77","5714"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2003","QTR3","Jul","110000","Kelly's Gift Shop","45","3803"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2004","QTR2","Jun","88000","Down Under Souveniers, Inc","34","2199"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","29","2121"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","43","4696"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Welly Diecast Productions","1969 Corvair Monza","2005","QTR1","Mar","88000","Down Under Souveniers, Inc","35","3818"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Welly Diecast Productions","1969 Dodge Charger","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","28","2432"
"APAC","New Zealand","Not Available","Auckland","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2005","QTR2","Apr","88000","Down Under Souveniers, Inc","49","3060"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Autoart Studio Design","1997 BMW R 1100 S","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","21","2392"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Autoart Studio Design","1997 BMW R 1100 S","2005","QTR2","Apr","110000","Kelly's Gift Shop","57","6039"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Autoart Studio Design","2002 Yamaha YZR M1","2003","QTR4","Dec","77700","GiftsForHim.com","40","3580"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Exoto Designs","1997 BMW F650 ST","2005","QTR2","Apr","110000","Kelly's Gift Shop","32","3196"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Gearbox Collectibles","1982 Ducati 996 R","2003","QTR4","Dec","77700","GiftsForHim.com","27","1195"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Highway 66 Mini Classics","1960 BSA Gold Star DBD34 1960","2004","QTR4","Dec","88000","Down Under Souveniers, Inc","28","1944"
"APAC","New Zealand","Not Available","Auckland","Shipped","Motorcycles","Highway 66 Mini Classics","1960 BSA Gold Star DBD34 1960","2005","QTR2","Apr","110000","Kelly's Gift Shop","58","5169"
